ID,AGE,EDUC,MARRIED,KIDS,LIFECL,OCCAT,RISK,HHOUSES,WSAVED,SPENDMOR,NWCAT,INCCL
3127,1,1,1,2,3,1,4,1,2,4,1,3
3128,1,4,1,1,3,4,3,0,3,2,2,3
3129,1,2,1,4,3,1,3,1,2,2,1,4
3130,1,2,1,1,3,1,2,0,2,2,1,3
3131,2,4,1,2,3,2,3,1,3,4,3,4
3132,1,1,2,2,4,1,4,0,3,5,1,2
3133,2,2,1,0,2,2,2,1,3,2,5,5
3134,3,4,1,1,3,1,3,1,3,2,4,5
3135,2,2,2,3,4,1,3,0,1,4,1,2
3136,5,2,1,0,6,3,4,1,1,4,4,3
3137,2,4,1,3,3,2,1,1,3,1,5,5
3138,5,1,1,0,6,3,4,1,1,5,3,3
3139,4,3,1,3,6,3,3,1,2,1,5,5
3140,1,4,1,0,2,1,3,0,3,5,3,4
3141,2,3,1,2,3,1,1,1,3,4,2,5
3142,2,3,1,2,3,1,1,1,3,4,3,5
3143,2,3,1,2,3,1,1,1,3,4,4,5
3144,2,2,2,0,1,1,3,0,1,5,1,2
3145,1,4,1,1,3,1,2,0,2,2,1,3
3146,4,4,2,0,6,3,3,1,3,5,4,4
3147,3,4,2,0,1,1,3,0,3,4,2,4
3148,6,4,2,0,6,3,4,0,3,4,5,3
3149,3,3,1,1,3,2,1,1,3,2,5,4
3150,3,4,1,1,3,2,1,1,3,4,5,5
3151,3,2,1,4,3,1,4,0,1,5,2,3
3152,2,2,2,0,1,1,3,1,3,4,3,4
3153,1,3,1,1,3,1,4,0,3,2,1,4
3154,1,4,1,0,2,1,3,1,2,3,3,4
3155,1,4,1,0,2,1,3,1,2,3,2,4
3156,3,4,1,3,3,1,3,0,3,3,3,3
3157,3,4,1,3,3,1,3,0,3,3,4,3
3158,3,4,1,3,3,1,3,0,3,3,5,3
3159,2,4,2,0,1,2,1,1,3,4,5,1
3160,3,1,1,2,3,1,3,1,3,5,4,4
3161,2,4,1,2,3,1,1,1,2,5,2,4
3162,2,3,2,2,4,1,3,0,1,4,1,2
3163,4,2,2,0,6,3,4,0,1,3,2,2
3164,2,2,1,0,2,1,4,0,2,1,1,3
3165,2,2,1,0,2,1,4,0,2,1,1,4
3166,3,2,1,0,2,2,3,1,2,2,5,2
3167,3,4,1,3,3,2,2,1,2,2,4,4
3168,4,2,1,1,5,2,3,1,2,4,4,4
3169,3,4,1,2,3,1,4,1,2,2,3,5
3170,1,1,1,0,2,1,4,0,3,4,1,3
3171,1,4,1,0,2,1,3,1,3,2,5,5
3172,1,4,1,0,2,1,2,0,3,5,3,5
3173,3,4,1,2,3,1,2,1,2,4,2,4
3174,2,3,2,0,1,1,2,1,3,5,5,5
3175,6,4,1,0,5,2,1,1,3,2,5,5
3176,3,3,2,0,1,3,3,1,1,4,4,1
3177,5,2,1,1,6,3,4,1,3,4,4,2
3178,1,4,1,0,2,4,3,0,3,3,1,2
3179,1,4,1,0,2,4,3,0,3,3,2,3
3180,3,2,2,0,1,3,4,0,2,2,1,1
3181,3,2,1,0,2,2,2,1,3,3,5,4
3182,4,4,2,1,5,1,3,1,3,5,4,4
3183,4,3,1,1,5,2,2,1,3,5,5,5
3184,2,4,2,2,4,1,2,1,3,4,3,5
3185,2,4,2,2,4,1,2,1,3,4,3,4
3186,3,2,1,2,3,1,3,1,3,5,3,4
3187,1,1,2,0,1,1,4,0,2,4,1,2
3188,2,4,1,3,3,1,3,1,1,1,5,5
3189,4,4,1,1,5,2,1,1,3,1,5,5
3190,1,3,2,2,4,1,4,0,3,4,1,1
3191,4,2,1,0,6,3,3,1,3,4,3,4
3192,3,2,1,3,3,1,3,1,1,3,1,4
3193,3,4,2,0,1,1,3,1,3,1,3,5
3194,4,1,1,1,5,1,3,1,2,2,4,5
3195,4,1,1,1,5,1,3,1,2,2,3,5
3196,4,4,2,0,6,3,2,1,3,4,3,1
3197,3,3,1,2,3,1,3,1,3,4,4,4
3198,3,3,1,2,3,1,3,1,3,4,5,5
3199,5,3,2,1,6,3,3,1,1,2,3,2
3200,2,3,2,0,1,1,3,0,3,3,2,5
3201,4,3,1,3,5,2,1,1,3,4,5,5
3202,1,4,1,2,3,1,1,1,3,4,2,4
3203,1,3,1,1,3,1,3,1,1,5,2,4
3204,3,4,1,4,3,4,4,1,1,5,3,2
3205,4,4,2,0,5,2,2,1,1,2,3,4
3206,6,3,1,0,5,1,3,0,1,1,1,4
3207,6,3,1,0,5,1,3,0,1,1,2,3
3208,6,3,1,0,5,1,3,0,1,1,1,3
3209,3,4,1,1,3,1,2,0,3,5,4,5
3210,3,4,1,1,3,1,2,0,3,5,5,5
3211,4,3,2,0,6,3,2,0,1,5,1,2
3212,1,3,2,4,4,1,3,0,3,3,1,3
3213,1,2,1,0,2,1,3,0,3,3,1,3
3214,3,4,2,2,4,3,4,0,2,5,1,1
3215,3,4,2,2,4,3,4,0,2,5,1,2
3216,4,4,2,0,5,2,3,1,3,5,4,5
3217,2,4,1,0,2,1,4,1,3,5,3,4
3218,3,1,1,1,3,2,4,0,1,1,1,2
3219,3,4,2,0,1,1,3,1,3,2,5,5
3220,5,4,2,0,6,3,3,1,2,4,4,4
3221,6,4,1,0,5,2,2,0,3,5,5,5
3222,5,4,1,2,5,2,1,1,3,3,5,5
3223,1,4,1,0,2,1,1,1,3,2,3,4
3224,5,1,2,1,5,1,4,0,1,5,1,2
3225,4,1,1,0,5,2,3,1,3,2,3,4
3226,5,4,1,0,6,3,1,1,3,2,5,5
3227,4,4,1,3,5,2,3,1,3,2,5,5
3228,1,2,1,3,3,1,4,1,3,2,3,4
3229,1,2,1,3,3,1,4,1,3,2,3,5
3230,1,2,1,2,3,1,4,0,2,2,2,2
3231,2,4,1,3,3,1,1,1,3,5,5,5
3232,4,2,2,0,5,1,4,0,2,4,2,3
3233,3,4,2,2,4,1,4,1,1,5,2,3
3234,6,2,2,0,6,3,3,1,3,4,3,3
3235,3,1,1,3,3,1,4,1,2,3,2,4
3236,3,2,2,1,4,1,3,1,2,3,3,3
3237,2,4,1,2,3,1,3,1,3,5,5,4
3238,3,3,1,4,3,4,3,1,3,4,5,5
3239,4,3,1,0,5,1,3,1,3,4,2,4
3240,5,3,2,0,5,1,3,1,2,5,3,3
3241,3,2,1,1,3,1,3,1,1,4,2,3
3242,2,4,2,0,1,1,2,0,1,4,1,3
3243,2,4,2,0,1,1,3,0,3,4,1,4
3244,1,2,2,2,4,1,4,0,3,2,1,2
3245,2,4,2,0,1,1,4,1,3,4,3,3
3246,1,4,1,0,2,2,4,0,3,4,3,3
3247,1,4,1,0,2,2,4,0,3,4,3,4
3248,3,4,1,2,3,2,3,1,3,1,5,5
3249,2,4,1,2,3,2,3,1,2,4,3,4
3250,2,1,1,2,3,1,4,1,3,4,2,3
3251,5,1,1,0,6,3,2,1,3,4,5,5
3252,3,4,1,2,3,1,4,1,3,2,4,5
3253,3,4,1,2,3,1,4,1,3,2,5,5
3254,3,2,1,0,2,1,2,1,3,5,3,5
3255,1,4,2,0,1,1,2,1,3,2,3,4
3256,6,2,1,0,6,3,4,1,3,5,2,3
3257,5,1,1,0,6,3,4,1,2,3,3,2
3258,2,4,2,1,4,4,2,0,3,4,1,4
3259,1,3,1,1,3,1,3,1,3,3,2,4
3260,4,4,1,0,5,1,3,1,3,2,4,4
3261,2,2,1,2,3,1,4,1,3,2,1,2
3262,2,4,1,3,3,2,3,0,3,3,5,4
3263,4,2,1,0,6,3,4,0,2,5,1,3
3264,2,3,2,0,1,1,2,1,2,4,2,3
3265,4,4,1,1,5,2,1,1,3,2,5,5
3266,2,4,2,0,1,1,1,0,1,1,5,4
3267,2,4,2,2,4,1,4,1,2,1,3,4
3268,2,4,1,0,2,1,4,0,3,5,2,4
3269,4,2,2,1,5,1,4,0,2,3,1,2
3270,2,4,1,3,3,1,4,1,2,5,2,4
3271,2,4,1,3,3,1,4,1,2,5,2,5
3272,2,2,2,0,1,1,4,1,3,5,2,2
3273,3,2,1,2,3,1,2,1,3,4,4,5
3274,4,4,2,0,5,1,2,1,2,5,3,3
3275,4,4,2,0,5,1,2,1,2,5,2,3
3276,3,4,1,0,2,1,2,1,1,5,5,5
3277,4,4,1,0,5,1,3,1,3,5,5,4
3278,4,3,1,0,6,3,3,1,3,5,4,2
3279,4,1,2,0,6,3,4,0,2,3,1,1
3280,3,3,1,1,3,1,2,1,3,5,2,4
3281,4,4,2,0,5,1,4,1,2,4,3,4
3282,1,4,1,0,2,1,2,1,3,4,4,5
3283,2,2,1,2,3,1,4,0,2,2,2,3
3284,6,3,1,0,6,3,3,1,3,4,4,4
3285,3,2,1,1,3,3,3,1,3,3,3,4
3286,2,4,2,0,1,2,3,1,3,4,4,4
3287,2,4,1,3,3,2,2,1,3,4,4,5
3288,3,4,2,0,1,1,2,1,3,2,3,4
3289,2,4,2,0,1,1,4,0,2,4,1,2
3290,3,2,2,0,1,1,4,1,1,3,2,3
3291,3,4,2,0,1,2,2,1,3,5,5,5
3292,1,2,2,1,4,1,4,0,3,1,1,3
3293,2,4,1,3,3,1,3,1,3,3,3,5
3294,3,2,1,1,3,1,3,1,2,2,2,3
3295,3,4,1,2,3,1,4,1,3,5,3,4
3296,1,3,1,1,3,1,4,0,3,5,2,3
3297,3,2,1,0,2,2,3,1,3,4,5,5
3298,4,1,1,0,5,1,4,0,2,4,1,4
3299,4,2,1,0,5,1,4,0,2,4,1,4
3300,4,4,1,0,5,2,3,1,3,4,4,5
3301,3,4,2,2,4,1,3,1,2,5,4,4
3302,1,2,2,1,4,1,4,0,3,2,1,3
3303,5,1,1,0,6,3,4,0,1,1,1,3
3304,1,3,1,2,3,1,4,1,3,4,2,4
3305,5,3,1,0,6,3,2,1,2,5,5,4
3306,2,1,2,3,4,1,4,0,3,1,1,3
3307,3,2,1,0,2,1,4,1,3,5,3,4
3308,3,2,1,0,2,1,4,1,3,5,4,4
3309,1,4,1,1,3,1,3,1,1,4,3,4
3310,2,3,2,0,1,1,3,1,2,5,2,4
3311,2,3,2,0,1,1,3,1,2,5,3,4
3312,5,2,2,0,5,1,4,0,3,4,1,3
3313,5,4,1,0,6,3,4,1,3,4,5,4
3314,5,4,1,0,6,3,4,1,3,4,4,3
3315,5,4,1,0,6,3,4,1,3,4,5,3
3316,3,3,1,2,3,2,1,1,3,2,5,5
3317,3,2,1,0,2,4,3,1,1,4,3,4
3318,1,3,2,2,4,4,4,0,1,5,2,3
3319,1,3,2,2,4,4,4,0,1,5,1,3
3320,1,2,1,1,3,1,3,1,3,5,2,3
3321,1,2,2,3,4,4,4,0,1,5,1,2
3322,6,2,1,0,6,3,4,1,2,5,4,3
3323,6,2,2,1,6,3,4,0,3,4,2,3
3324,4,1,1,2,6,3,3,1,1,5,2,4
3325,4,2,1,1,5,2,3,1,3,4,4,3
3326,3,4,1,2,3,2,1,1,3,1,5,5
3327,3,4,1,2,3,1,4,1,3,3,4,5
3328,3,4,1,2,3,1,4,1,3,3,3,5
3329,1,3,2,1,4,1,3,0,3,4,1,2
3330,1,3,1,1,3,2,4,1,3,4,4,4
3331,6,3,2,0,6,3,3,0,3,3,2,4
3332,5,2,1,0,5,1,4,1,2,3,3,4
3333,4,1,2,0,5,1,4,1,1,5,2,3
3334,4,1,2,0,5,1,4,1,1,5,3,3
3335,5,4,2,0,5,1,3,1,3,2,5,5
3336,2,4,1,3,3,1,3,1,3,5,4,5
3337,4,2,1,1,5,2,3,1,3,2,4,5
3338,4,2,2,0,6,3,4,1,2,5,3,2
3339,4,2,2,0,6,3,4,1,2,5,4,2
3340,5,4,1,0,5,2,4,1,2,4,4,4
3341,5,4,1,0,5,2,4,1,2,4,5,4
3342,2,4,2,1,4,2,3,1,3,4,5,4
3343,3,4,1,1,3,1,3,1,3,4,5,5
3344,5,4,1,0,6,3,3,1,3,5,4,5
3345,2,2,2,0,1,1,3,0,3,4,1,3
3346,3,2,1,2,3,2,3,1,1,1,2,4
3347,4,4,1,0,5,2,2,1,3,5,5,4
3348,2,3,1,3,3,1,3,1,3,4,2,3
3349,3,2,2,0,1,1,4,0,3,4,1,3
3350,1,2,1,3,3,1,4,1,3,3,2,3
3351,2,1,2,0,1,4,4,0,2,2,1,2
3352,4,4,2,0,5,1,3,1,3,5,2,2
3353,4,4,2,0,5,1,3,1,3,5,2,3
3354,6,4,1,0,5,2,3,1,3,5,5,5
3355,2,4,2,1,4,1,3,1,2,4,5,4
3356,1,3,1,0,2,1,4,0,3,4,1,3
3357,4,3,1,1,5,1,4,1,2,2,3,4
3358,1,3,1,0,2,1,2,0,3,3,1,3
3359,6,2,2,0,6,3,4,1,1,3,3,3
3360,3,2,1,2,3,1,4,1,3,5,2,4
3361,6,2,1,0,5,1,4,1,3,2,3,3
3362,1,2,1,0,2,1,4,0,3,4,2,3
3363,5,1,1,0,6,3,4,1,3,4,3,4
3364,3,4,2,0,1,1,3,1,3,5,4,5
3365,5,4,1,0,5,2,1,1,3,4,5,5
3366,4,4,2,1,5,2,3,1,3,3,5,5
3367,2,2,2,2,4,3,3,1,2,5,1,2
3368,2,2,1,1,3,1,4,1,2,2,2,4
3369,1,2,1,2,3,1,3,1,3,3,2,4
3370,1,2,1,3,3,1,3,1,3,1,2,3
3371,1,2,1,3,3,1,3,1,3,1,2,2
3372,6,1,2,0,6,3,3,1,3,5,3,2
3373,6,1,2,0,6,3,3,1,3,5,4,2
3374,6,4,1,0,6,3,2,0,3,1,5,5
3375,1,3,2,0,1,1,4,1,2,5,1,2
3376,1,4,2,0,1,1,4,0,3,5,1,4
3377,2,2,1,2,3,1,4,1,3,2,3,4
3378,3,3,2,0,1,1,1,0,3,5,4,5
3379,4,1,2,0,5,1,4,1,3,5,2,2
3380,1,2,2,1,4,1,4,0,2,3,1,2
3381,2,3,1,3,3,1,3,1,3,5,4,5
3382,3,4,1,1,3,2,4,1,1,5,5,5
3383,3,2,2,0,1,1,3,1,2,3,4,3
3384,6,1,1,0,6,3,3,1,2,2,5,5
3385,2,2,1,0,2,1,4,0,1,5,1,2
3386,6,4,1,0,5,1,3,1,3,5,4,3
3387,3,1,2,0,1,3,4,0,2,4,1,1
3388,2,4,2,0,1,2,1,1,1,1,3,5
3389,1,2,2,0,1,1,2,1,2,3,2,4
3390,4,4,2,0,6,3,1,1,3,1,5,5
3391,4,2,2,0,5,1,3,1,2,5,3,4
3392,4,2,2,0,5,1,3,1,2,5,4,4
3393,1,3,2,4,4,1,4,0,3,5,1,2
3394,5,4,2,1,5,1,3,1,3,4,3,3
3395,5,4,2,1,5,1,3,1,3,4,2,3
3396,5,4,2,0,5,2,3,0,3,4,4,4
3397,1,4,1,2,3,1,2,1,3,5,2,4
3398,3,2,1,2,3,2,3,1,3,4,5,5
3399,2,4,1,1,3,1,3,1,3,5,3,5
3400,4,4,1,1,5,1,2,1,3,3,4,5
3401,4,3,2,0,5,1,3,1,3,3,4,5
3402,4,3,2,0,5,1,3,1,3,3,5,5
3403,1,4,1,0,2,1,3,0,3,2,3,4
3404,3,4,1,2,3,1,2,1,3,2,4,5
3405,3,2,1,0,2,1,2,1,3,2,4,5
3406,1,3,1,0,2,1,4,1,3,2,2,4
3407,6,4,1,0,6,3,2,1,3,1,5,5
3408,3,2,1,3,3,1,3,1,2,1,3,5
3409,2,4,1,2,3,1,2,0,3,5,3,5
3410,2,4,1,2,3,1,2,0,3,5,2,5
3411,5,2,1,0,5,1,4,1,3,2,3,3
3412,3,4,2,0,1,3,4,0,3,2,1,1
3413,3,4,2,0,1,3,4,0,3,3,1,1
3414,3,3,1,3,3,2,3,1,3,4,5,5
3415,1,4,1,1,3,1,2,1,1,4,1,3
3416,3,1,2,1,4,1,4,0,2,2,1,2
3417,4,4,1,1,5,1,2,0,3,2,5,5
3418,3,2,2,3,4,2,3,1,3,4,3,2
3419,3,2,2,3,4,2,3,1,3,4,2,2
3420,2,2,1,2,3,1,3,1,1,4,3,4
3421,5,3,2,0,5,1,3,1,1,5,5,5
3422,5,1,1,0,5,2,4,0,3,5,1,1
3423,3,2,1,3,3,1,3,1,2,2,3,5
3424,3,2,1,1,3,1,3,1,3,2,3,5
3425,3,4,2,0,1,1,2,0,3,5,2,4
3426,5,2,2,0,6,3,4,1,3,5,2,3
3427,5,2,2,0,6,3,4,1,3,5,3,3
3428,3,3,1,2,3,1,2,1,3,4,5,5
3429,1,2,1,1,3,1,4,1,3,5,2,3
3430,3,3,1,0,2,2,3,1,2,5,5,5
3431,3,3,1,4,3,1,2,0,3,1,4,4
3432,3,3,1,4,3,1,2,0,3,1,3,4
3433,2,4,1,0,2,1,2,1,1,4,5,5
3434,5,4,1,1,6,3,3,1,2,4,1,5
3435,5,4,1,1,6,3,3,1,2,4,3,5
3436,5,4,1,1,6,3,3,1,2,4,2,5
3437,4,2,2,0,5,1,4,0,2,2,1,1
3438,3,4,1,0,2,1,3,1,1,5,2,5
3439,5,3,1,0,5,2,3,1,3,4,5,5
3440,3,2,2,0,1,3,4,0,2,4,1,1
3441,5,2,2,0,6,3,4,1,3,4,2,2
3442,5,2,1,1,5,1,4,1,3,4,2,5
3443,5,2,2,0,6,3,4,1,3,4,4,3
3444,4,4,1,0,5,1,3,0,3,5,1,3
3445,4,4,1,0,5,1,3,0,3,5,2,3
3446,6,2,2,1,6,3,4,0,2,4,3,2
3447,3,4,1,2,3,2,3,1,2,4,5,5
3448,2,3,1,3,3,1,2,0,3,2,1,4
3449,2,3,1,3,3,1,2,0,3,2,2,4
3450,1,3,1,0,2,1,2,0,3,3,2,3
3451,2,4,1,3,3,2,3,1,3,2,2,4
3452,2,4,1,1,3,1,2,1,1,5,3,5
3453,2,4,2,0,1,1,1,0,3,5,2,3
3454,4,4,2,0,5,1,3,1,2,5,4,4
3455,4,4,2,0,5,1,3,1,2,5,4,3
3456,4,3,1,0,5,1,4,1,3,4,3,5
3457,3,3,1,3,3,4,4,1,3,3,4,4
3458,4,4,1,0,5,2,4,1,3,1,5,5
3459,1,2,1,2,3,1,4,0,1,2,1,3
3460,4,2,2,0,5,1,1,1,3,5,2,3
3461,1,4,1,3,3,1,3,1,3,2,3,5
3462,2,4,2,0,1,1,1,1,3,5,5,5
3463,2,4,2,0,1,1,1,1,3,5,4,5
3464,6,4,2,0,5,2,3,1,3,3,5,5
3465,1,2,1,1,3,1,4,0,2,4,1,3
3466,2,4,2,0,1,1,3,0,3,3,1,1
3467,3,4,2,0,1,1,2,0,3,1,5,5
3468,2,4,2,0,1,1,2,0,3,4,1,4
3469,5,4,1,0,5,2,3,1,3,5,4,1
3470,5,4,1,0,5,2,3,1,3,5,5,1
3471,6,3,1,2,5,2,3,1,3,1,5,5
3472,4,4,1,1,5,1,1,1,3,4,4,5
3473,6,4,1,2,5,1,2,1,1,3,5,5
3474,3,3,1,2,3,1,2,1,3,3,3,4
3475,3,1,1,0,2,2,3,1,3,4,4,5
3476,3,1,1,0,2,2,3,1,3,4,4,3
3477,3,1,1,0,2,2,3,1,3,4,5,4
3478,3,1,1,0,2,2,3,1,3,4,4,4
3479,3,1,1,1,3,1,3,1,1,4,3,4
3480,3,1,1,1,3,1,3,1,1,4,2,4
3481,5,2,1,0,5,1,4,1,3,3,1,4
3482,5,2,1,0,5,1,4,1,3,3,1,5
3483,3,2,2,0,1,3,4,0,1,4,1,1
3484,2,4,1,2,3,1,3,1,3,4,4,4
3485,1,3,2,0,1,1,2,0,2,2,1,1
3486,1,1,2,2,4,4,4,0,3,3,1,1
3487,3,2,1,0,2,1,3,0,3,3,1,3
3488,3,2,1,0,2,1,3,0,3,3,1,4
3489,6,4,1,0,5,2,4,1,3,5,5,5
3490,4,4,2,0,5,2,3,0,2,3,4,3
3491,1,3,2,0,1,4,4,0,2,4,1,2
3492,3,2,1,0,2,2,4,0,1,2,1,1
3493,3,2,1,0,2,2,4,0,1,2,1,2
3494,3,4,1,5,3,2,3,1,2,2,5,5
3495,2,2,1,0,2,1,2,1,3,4,4,5
3496,2,2,1,0,2,1,2,1,3,4,3,5
3497,3,2,1,4,3,2,4,1,3,4,2,4
3498,1,1,1,2,3,1,4,1,3,4,1,2
3499,5,4,1,0,6,3,2,1,3,2,5,5
3500,2,1,1,2,3,3,3,0,3,3,2,4
3501,5,1,1,0,5,2,3,1,3,5,5,5
3502,3,4,2,0,1,1,2,1,3,4,3,4
3503,5,4,1,0,5,1,4,1,3,5,5,5
3504,2,4,2,0,1,1,3,1,2,3,3,4
3505,1,3,1,0,2,1,3,0,2,5,2,3
3506,4,2,1,1,6,3,4,0,1,1,1,3
3507,1,2,2,4,4,1,2,0,2,3,1,3
3508,3,2,2,2,4,1,4,1,1,4,2,2
3509,3,4,2,0,1,3,4,1,2,4,3,3
3510,5,4,1,0,5,2,1,1,3,5,5,1
3511,3,3,2,0,1,3,4,1,1,5,3,2
3512,5,4,1,0,6,3,4,0,3,4,5,5
3513,1,4,1,0,2,1,3,0,3,4,1,4
3514,2,4,1,0,2,1,3,1,3,4,5,5
3515,1,3,1,2,3,1,2,1,3,5,4,5
3516,1,4,1,2,3,1,3,1,1,2,1,4
3517,3,1,1,2,3,1,4,1,3,2,3,4
3518,1,1,1,1,3,1,4,1,1,4,2,3
3519,2,3,2,3,4,2,2,1,3,4,5,5
3520,2,3,2,3,4,2,2,1,3,4,4,5
3521,3,2,1,0,2,1,3,0,1,4,2,4
3522,4,2,2,0,5,1,3,1,3,5,4,3
3523,4,2,2,0,5,1,3,1,3,5,3,3
3524,4,4,1,0,5,1,4,1,3,5,4,5
3525,1,1,1,2,3,1,4,1,2,5,2,3
3526,3,4,1,2,3,1,3,1,3,3,5,5
3527,4,4,1,2,5,2,3,1,1,5,5,5
3528,5,4,1,1,6,3,3,1,2,5,5,5
3529,4,2,1,0,5,2,3,1,2,5,3,4
3530,6,4,2,0,6,3,3,1,3,4,4,3
3531,6,4,2,0,6,3,3,1,3,4,3,3
3532,4,3,1,0,6,3,2,1,2,2,4,3
3533,1,2,1,0,2,1,4,1,2,2,1,3
3534,2,2,1,1,3,2,3,1,1,4,2,4
3535,2,1,1,1,3,1,4,0,1,5,2,4
3536,4,4,1,0,5,1,3,1,3,1,5,5
3537,1,2,2,0,1,1,2,0,3,3,1,2
3538,4,4,1,0,5,1,2,1,2,5,4,5
3539,4,4,1,0,5,1,2,1,2,5,5,5
3540,2,3,1,2,3,4,3,1,3,2,5,5
3541,6,1,1,0,6,3,4,1,3,5,2,2
3542,2,4,2,2,4,4,3,1,2,1,5,5
3543,2,4,1,3,3,1,3,1,3,5,4,4
3544,2,4,1,3,3,1,3,1,3,5,3,4
3545,3,4,1,2,3,2,1,1,3,5,5,5
3546,4,2,1,0,5,1,3,1,3,4,5,5
3547,2,2,1,4,3,1,4,0,3,5,2,3
3548,3,4,2,1,4,2,3,1,2,1,5,5
3549,3,1,1,0,2,1,4,1,3,1,2,4
3550,3,2,1,0,2,1,4,0,3,5,4,5
3551,1,4,1,2,3,1,2,1,3,2,1,5
3552,3,2,1,3,3,2,4,1,3,1,4,1
3553,3,2,1,3,3,2,4,1,3,1,3,1
3554,3,2,1,3,3,2,4,1,3,1,5,1
3555,1,3,2,1,4,1,3,0,2,4,2,2
3556,6,4,2,0,5,2,3,1,3,5,5,5
3557,2,2,1,3,3,1,4,1,3,3,4,4
3558,2,2,1,4,3,1,3,1,3,5,3,4
3559,3,3,2,0,1,1,1,1,3,5,3,4
3560,4,4,1,1,5,1,3,1,3,2,5,5
3561,4,2,1,1,6,3,4,1,2,5,2,2
3562,4,1,2,1,5,1,3,1,1,5,2,2
3563,1,4,1,2,3,2,2,1,3,3,4,5
3564,1,4,1,0,2,1,3,0,2,2,1,3
3565,6,2,2,0,6,3,3,1,1,2,4,2
3566,6,2,2,0,6,3,3,1,1,2,3,2
3567,3,3,1,3,3,1,4,1,1,5,2,3
3568,6,4,2,1,6,3,3,1,3,5,5,5
3569,4,4,1,0,6,3,3,1,3,2,4,4
3570,4,4,1,0,6,3,3,1,3,2,5,4
3571,5,2,1,0,6,3,3,1,3,4,5,5
3572,3,2,2,0,1,1,3,1,3,2,2,3
3573,6,4,1,0,6,3,3,1,2,1,5,4
3574,1,2,2,0,1,1,3,0,3,3,2,3
3575,6,1,1,0,6,3,3,1,2,5,5,4
3576,4,4,1,0,5,2,4,1,3,4,3,4
3577,4,4,1,0,5,2,4,1,3,4,5,4
3578,4,4,1,0,5,2,4,1,3,4,4,4
3579,2,4,1,3,3,1,3,1,2,5,3,3
3580,2,4,1,3,3,1,3,1,2,5,4,4
3581,2,4,1,3,3,1,3,1,2,5,4,3
3582,2,1,2,0,1,2,4,1,3,2,3,3
3583,5,2,2,1,6,3,4,0,1,4,1,2
3584,2,4,1,4,3,2,2,1,3,1,5,5
3585,1,1,1,2,3,1,4,1,3,5,2,3
3586,5,3,2,1,6,3,2,1,2,5,3,3
3587,3,3,1,2,3,1,3,1,1,1,4,4
3588,4,4,2,0,5,1,3,1,3,5,5,4
3589,2,2,2,2,4,4,4,0,2,3,1,2
3590,2,4,2,2,4,1,4,0,2,3,1,3
3591,3,4,2,2,4,1,2,1,3,2,5,5
3592,2,2,1,3,3,1,4,1,1,1,2,4
3593,2,2,1,3,3,1,4,1,1,5,3,3
3594,5,3,1,0,6,3,3,1,3,2,4,5
3595,4,3,2,0,5,1,4,1,1,3,2,3
3596,3,2,1,1,3,1,3,0,3,4,2,5
3597,3,2,1,1,3,1,3,0,3,4,1,5
3598,4,4,1,0,5,1,3,1,2,2,3,4
3599,1,1,1,2,3,1,3,0,2,2,1,3
3600,2,1,1,4,3,1,3,1,3,1,2,5
3601,3,2,1,3,3,1,1,1,2,4,3,2
3602,4,3,1,0,5,2,4,1,3,5,5,5
3603,3,3,2,1,4,1,4,0,2,5,1,3
3604,6,1,2,0,6,3,4,0,2,4,1,2
3605,3,1,1,2,3,2,4,1,3,2,2,3
3606,3,1,1,2,3,2,4,1,3,2,3,3
3607,6,2,2,0,6,3,4,1,2,4,3,1
3608,6,2,1,0,6,3,3,1,2,3,3,2
3609,6,2,1,0,6,3,3,1,2,3,3,4
3610,6,2,1,0,6,3,3,1,2,3,3,3
3611,2,3,2,0,1,4,3,0,1,2,1,3
3612,3,3,2,1,4,1,1,1,2,5,2,3
3613,3,3,2,1,4,1,1,1,2,5,1,3
3614,1,1,1,2,3,1,4,0,2,5,1,3
3615,3,4,1,1,3,1,2,1,3,1,2,4
3616,3,4,1,1,3,1,2,1,3,1,3,4
3617,1,2,2,2,4,1,1,1,1,2,3,3
3618,6,4,1,0,6,3,3,1,3,3,3,4
3619,6,4,1,0,6,3,3,1,3,3,3,3
3620,2,3,1,2,3,1,3,1,3,4,4,5
3621,4,2,1,2,5,1,4,1,3,4,3,5
3622,4,2,1,2,5,1,4,1,3,4,5,5
3623,4,4,1,0,5,1,2,1,3,2,2,5
3624,2,4,1,2,3,1,1,1,3,4,3,5
3625,2,4,1,3,3,1,4,1,1,2,3,4
3626,1,3,2,0,1,1,1,1,1,1,2,4
3627,1,2,1,2,3,1,4,1,3,1,1,4
3628,4,4,2,0,6,3,1,1,1,5,5,3
3629,1,4,1,1,3,2,3,0,2,3,2,3
3630,4,4,1,1,5,2,3,1,1,5,4,4
3631,5,4,2,0,6,3,3,1,3,5,5,5
3632,2,4,2,0,1,1,2,1,1,2,3,4
3633,1,4,1,0,2,3,1,1,3,5,5,5
3634,5,2,2,1,6,3,4,1,3,5,1,2
3635,3,2,1,0,2,1,4,0,2,3,3,4
3636,3,2,1,0,2,1,4,0,2,3,4,4
3637,2,2,1,3,3,1,3,1,3,5,4,5
3638,5,4,1,0,6,3,2,1,3,1,5,5
3639,2,3,1,3,3,1,3,1,3,5,3,5
3640,2,2,1,5,3,1,3,0,2,4,1,3
3641,2,2,2,6,4,1,4,1,1,5,3,4
